Fecha,Código Cliente,Sede,Tipo de Cuenta,Cliente Nuevo ,Neto,Iva
43329,B-999,Tarragona,Ahorros,No,151,0.21
43329,A-597,Tarragona,Ahorros,No,1839,0.21
43329,A-630,Girona,Ahorros,No,8932,0.21
43329,C-341,Girona,Hipoteca,No,11942,0.21
43329,B-335,Girona,Ahorros,No,1513,0.21
43329,C-766,Girona,Ahorros,No,10950,0.21
43329,A-189,Girona,Ahorros,Si,10791,0.21
43329,C-567,Girona,Hipoteca,Si,888,0.21
43329,D-656,Lleida,Ahorros,Si,13384,0.21
43329,C-137,Lleida,Cuenta corriente,Si,12771,0.21
43329,A-885,Lleida,Hipoteca,No,13412,0.21
43329,D-327,Lleida,Plan de jubilación,Si,2359,0.21
43329,C-688,Lleida,Fondo de inversión,Si,4868,0.21
43330,C-575,Barcelona,Plan de jubilación,No,4679,0.21
43330,B-146,Barcelona,Hipoteca,Si,1048,0.21
43330,A-915,Barcelona,Plan de jubilación,Si,8061,0.21
43330,A-634,Gavà,Ahorros,No,14920,0.21
43330,A-483,Gavà,Cuenta corriente,Si,8691,0.21
43330,B-472,Tarragona,Hipoteca,Si,666,0.21
43330,C-512,Tarragona,Ahorros,Si,10379,0.21
43330,C-540,Tarragona,Ahorros,No,9538,0.21
43330,D-936,Tarragona,Fondo de inversión,Si,7967,0.21
43330,C-860,Girona,Hipoteca,No,10400,0.21
43330,B-887,Girona,Plan de jubilación,Si,3723,0.21
43330,D-933,Girona,Hipoteca,Si,5149,0.21
43330,B-680,Girona,Cuenta corriente,No,12144,0.21
43330,C-183,Girona,Fondo de inversión,Si,456,0.21
43330,D-710,Girona,Hipoteca,No,14466,0.21
43330,D-904,Girona,Fondo de inversión,Si,411,0.21
43330,D-701,Lleida,Cuenta corriente,No,7289,0.21
43330,A-206,Lleida,Fondo de inversión,Si,6717,0.21
43330,D-805,Lleida,Plan de jubilación,No,5822,0.21
43331,B-392,Barcelona,Hipoteca,No,11029,0.21
43331,B-579,Barcelona,Hipoteca,Si,248,0.21
43331,B-553,Gavà,Ahorros,No,6229,0.21
43331,D-179,Tarragona,Plan de jubilación,No,6222,0.21
43331,C-909,Tarragona,Hipoteca,No,12901,0.21
43331,B-592,Girona,Ahorros,No,2238,0.21
43331,B-377,Girona,Hipoteca,No,10942,0.21
43332,A-704,Barcelona,Plan de jubilación,Si,8638,0.21
43332,D-584,Barcelona,Plan de jubilación,Si,11943,0.21
43332,C-142,Gavà,Plan de jubilación,No,8588,0.21
43332,A-422,Tarragona,Ahorros,Si,12017,0.21
43332,C-807,Tarragona,Fondo de inversión,No,5241,0.21
43332,C-682,Tarragona,Fondo de inversión,Si,8777,0.21
43332,B-371,Tarragona,Ahorros,No,9174,0.21
43332,B-224,Girona,Cuenta corriente,No,10095,0.21
43332,A-130,Girona,Hipoteca,Si,9493,0.21
43332,C-747,Girona,Fondo de inversión,Si,1911,0.21
43332,B-577,Lleida,Plan de jubilación,Si,4666,0.21
43332,C-102,Lleida,Fondo de inversión,Si,9554,0.21
43332,B-207,Lleida,Plan de jubilación,Si,3522,0.21
43333,D-932,Barcelona,Fondo de inversión,No,7795,0.21
43333,A-913,Gavà,Fondo de inversión,No,11012,0.21
43333,A-715,Gavà,Hipoteca,Si,9023,0.21
43333,A-844,Gavà,Plan de jubilación,No,564,0.21
43333,A-140,Tarragona,Fondo de inversión,Si,12682,0.21
43333,B-752,Tarragona,Cuenta corriente,Si,2485,0.21
43333,B-639,Tarragona,Cuenta corriente,Si,13453,0.21
43333,B-453,Girona,Cuenta corriente,Si,4198,0.21
43333,C-837,Girona,Hipoteca,Si,10173,0.21
43333,D-855,Girona,Plan de jubilación,Si,13824,0.21
43333,D-351,Girona,Plan de jubilación,No,12955,0.21
43333,A-196,Lleida,Hipoteca,No,14578,0.21
43334,D-149,Barcelona,Plan de jubilación,Si,13341,0.21
43334,A-698,Barcelona,Plan de jubilación,No,179,0.21
43334,B-728,Barcelona,Ahorros,No,969,0.21
43334,D-426,Gavà,Hipoteca,No,9775,0.21
43334,A-369,Gavà,Fondo de inversión,No,9768,0.21
43334,C-537,Tarragona,Ahorros,No,1536,0.21
43334,B-967,Tarragona,Hipoteca,No,12662,0.21
43334,B-160,Girona,Fondo de inversión,No,14404,0.21
43334,A-388,Girona,Plan de jubilación,No,8239,0.21
43334,D-397,Girona,Plan de jubilación,No,11429,0.21
43334,A-236,Girona,Ahorros,Si,5662,0.21
43334,B-801,Lleida,Cuenta corriente,No,13614,0.21
43334,C-302,Lleida,Fondo de inversión,No,5533,0.21
43334,A-796,Lleida,Fondo de inversión,Si,633,0.21
43334,C-874,Lleida,Hipoteca,No,8211,0.21
43334,D-115,Lleida,Ahorros,No,7044,0.21
43334,A-788,Lleida,Plan de jubilación,Si,6911,0.21
43334,C-565,Lleida,Hipoteca,No,1335,0.21
43334,A-336,Lleida,Ahorros,Si,1707,0.21
43335,D-591,Barcelona,Hipoteca,No,12828,0.21
43335,C-559,Barcelona,Fondo de inversión,No,7262,0.21
43335,D-706,Barcelona,Hipoteca,No,1108,0.21
43335,A-424,Barcelona,Hipoteca,Si,4773,0.21
43335,A-646,Barcelona,Plan de jubilación,Si,2942,0.21
43335,D-970,Barcelona,Plan de jubilación,No,7453,0.21
43335,A-540,Barcelona,Cuenta corriente,Si,1138,0.21
43335,B-404,Gavà,Cuenta corriente,Si,9091,0.21
43335,C-989,Gavà,Ahorros,Si,119,0.21
43335,D-882,Gavà,Hipoteca,No,10385,0.21
43335,C-471,Tarragona,Ahorros,No,332,0.21
43335,C-869,Tarragona,Plan de jubilación,Si,3236,0.21
43335,B-626,Tarragona,Plan de jubilación,No,14646,0.21
43335,D-327,Tarragona,Cuenta corriente,Si,269,0.21
43335,D-665,Tarragona,Cuenta corriente,Si,14604,0.21
43335,B-811,Girona,Fondo de inversión,Si,218,0.21
43335,A-165,Girona,Cuenta corriente,Si,7337,0.21
43335,C-562,Lleida,Ahorros,No,1164,0.21
43335,C-815,Lleida,Hipoteca,Si,13500,0.21
43336,B-397,Barcelona,Cuenta corriente,No,3114,0.21
43336,D-298,Barcelona,Fondo de inversión,Si,2358,0.21
43336,A-467,Barcelona,Ahorros,Si,3912,0.21
43336,A-883,Barcelona,Hipoteca,Si,14547,0.21
43336,B-375,Gavà,Hipoteca,Si,431,0.21
43336,D-780,Gavà,Fondo de inversión,No,6453,0.21
43336,D-307,Gavà,Plan de jubilación,Si,7840,0.21
43336,C-568,Gavà,Fondo de inversión,Si,11800,0.21
43336,D-105,Gavà,Fondo de inversión,Si,13957,0.21
43336,A-366,Gavà,Cuenta corriente,No,7480,0.21
43336,D-672,Tarragona,Fondo de inversión,No,3420,0.21
43336,A-629,Tarragona,Fondo de inversión,Si,3127,0.21
43336,D-637,Tarragona,Fondo de inversión,Si,2993,0.21
43336,C-114,Tarragona,Fondo de inversión,Si,9011,0.21
43336,C-138,Tarragona,Hipoteca,Si,7154,0.21
43336,C-661,Girona,Fondo de inversión,No,9926,0.21
43336,B-949,Girona,Plan de jubilación,No,7726,0.21
43336,B-732,Girona,Ahorros,No,5103,0.21
43336,B-756,Girona,Hipoteca,Si,9706,0.21
43336,C-523,Lleida,Cuenta corriente,No,10411,0.21
43336,B-869,Lleida,Plan de jubilación,Si,8168,0.21
43336,D-738,Lleida,Plan de jubilación,Si,280,0.21
43337,C-492,Barcelona,Fondo de inversión,Si,8582,0.21
43337,A-404,Barcelona,Ahorros,No,3483,0.21
43337,C-433,Barcelona,Hipoteca,Si,4573,0.21
43337,B-448,Barcelona,Ahorros,Si,391,0.21
43337,A-480,Gavà,Hipoteca,Si,9578,0.21
43337,C-723,Gavà,Ahorros,Si,1891,0.21
43337,C-930,Gavà,Hipoteca,Si,9802,0.21
43337,D-383,Gavà,Ahorros,No,1217,0.21
43337,B-104,Tarragona,Plan de jubilación,Si,6242,0.21
43337,D-197,Tarragona,Plan de jubilación,Si,14560,0.21
43337,C-295,Girona,Plan de jubilación,No,9408,0.21
43337,B-741,Girona,Ahorros,No,4427,0.21
43337,A-193,Girona,Plan de jubilación,Si,1790,0.21
43337,B-971,Lleida,Fondo de inversión,Si,10337,0.21
43337,A-293,Lleida,Hipoteca,No,6721,0.21
43337,D-382,Lleida,Fondo de inversión,No,1202,0.21
43337,A-944,Lleida,Cuenta corriente,Si,13724,0.21
43337,D-248,Lleida,Plan de jubilación,Si,4277,0.21
43337,D-184,Lleida,Plan de jubilación,No,3731,0.21
43338,D-309,Barcelona,Cuenta corriente,No,2706,0.21
43338,D-362,Barcelona,Fondo de inversión,No,14726,0.21
43338,C-874,Barcelona,Fondo de inversión,Si,1024,0.21
43338,B-845,Barcelona,Plan de jubilación,No,9302,0.21
43338,B-526,Gavà,Fondo de inversión,Si,259,0.21
43338,B-114,Gavà,Hipoteca,Si,8773,0.21
43338,C-105,Gavà,Hipoteca,No,12862,0.21
43338,A-937,Gavà,Plan de jubilación,Si,10948,0.21
43338,C-850,Tarragona,Hipoteca,Si,13467,0.21
43338,A-948,Tarragona,Plan de jubilación,Si,4972,0.21
43338,A-365,Tarragona,Fondo de inversión,No,8629,0.21
43338,D-687,Tarragona,Ahorros,No,8173,0.21
43338,A-847,Girona,Plan de jubilación,Si,14209,0.21
43338,D-852,Girona,Hipoteca,No,6282,0.21
43338,C-870,Girona,Hipoteca,Si,10253,0.21
43338,C-714,Girona,Ahorros,No,13780,0.21
43338,C-662,Lleida,Plan de jubilación,Si,6627,0.21
43338,A-840,Lleida,Hipoteca,Si,12297,0.21
43338,D-398,Lleida,Fondo de inversión,Si,6060,0.21
43338,B-187,Lleida,Plan de jubilación,No,7768,0.21
43339,C-127,Barcelona,Fondo de inversión,Si,12306,0.21
43339,D-803,Barcelona,Cuenta corriente,Si,2121,0.21
43339,A-742,Barcelona,Ahorros,No,6328,0.21
43339,C-289,Barcelona,Plan de jubilación,No,12427,0.21
43339,D-405,Gavà,Fondo de inversión,No,12870,0.21
43339,C-933,Gavà,Cuenta corriente,Si,14194,0.21
43339,C-658,Gavà,Ahorros,Si,1689,0.21
43339,A-503,Tarragona,Ahorros,No,12591,0.21
43339,B-580,Tarragona,Plan de jubilación,Si,7731,0.21
43339,C-446,Tarragona,Fondo de inversión,Si,13527,0.21
43339,D-941,Tarragona,Hipoteca,No,500,0.21
43339,C-212,Girona,Hipoteca,Si,6733,0.21
43339,A-123,Lleida,Cuenta corriente,Si,9555,0.21
43339,D-244,Lleida,Ahorros,Si,7762,0.21
43339,D-946,Lleida,Fondo de inversión,Si,10972,0.21
43339,B-816,Lleida,Ahorros,No,13929,0.21
43339,B-997,Lleida,Cuenta corriente,Si,12208,0.21
43339,C-706,Lleida,Plan de jubilación,No,2031,0.21
43339,D-197,Lleida,Plan de jubilación,Si,2263,0.21
43339,B-712,Lleida,Cuenta corriente,No,14783,0.21
43340,C-984,Barcelona,Fondo de inversión,Si,6541,0.21
43340,B-318,Barcelona,Cuenta corriente,No,12350,0.21
43340,B-421,Barcelona,Ahorros,Si,9479,0.21
43340,B-113,Barcelona,Hipoteca,Si,11510,0.21
43340,B-469,Gavà,Plan de jubilación,No,11364,0.21
43340,D-196,Gavà,Plan de jubilación,No,1594,0.21
43340,D-676,Gavà,Plan de jubilación,No,7753,0.21
43340,B-778,Tarragona,Fondo de inversión,Si,11059,0.21
43340,C-275,Tarragona,Hipoteca,No,5358,0.21
43340,C-935,Tarragona,Ahorros,Si,7778,0.21
43340,A-530,Tarragona,Cuenta corriente,No,3139,0.21
43340,A-422,Tarragona,Cuenta corriente,Si,2145,0.21
43340,D-476,Tarragona,Cuenta corriente,Si,9671,0.21
43340,B-966,Tarragona,Fondo de inversión,Si,8581,0.21
43340,A-683,Girona,Ahorros,No,7301,0.21
43340,A-647,Girona,Hipoteca,No,1115,0.21
43340,D-111,Girona,Plan de jubilación,Si,14171,0.21
43340,C-974,Girona,Cuenta corriente,No,1334,0.21
43340,D-733,Girona,Fondo de inversión,No,7659,0.21
43340,B-480,Girona,Fondo de inversión,Si,11887,0.21
43340,C-415,Girona,Cuenta corriente,No,9996,0.21
43340,D-306,Lleida,Hipoteca,No,4166,0.21
43340,D-411,Lleida,Hipoteca,Si,12233,0.21
43340,A-330,Lleida,Cuenta corriente,Si,981,0.21
43340,D-267,Lleida,Hipoteca,No,3030,0.21
43340,D-366,Lleida,Hipoteca,Si,11371,0.21
43340,C-198,Lleida,Ahorros,Si,10287,0.21
43340,A-573,Lleida,Hipoteca,No,2020,0.21
43341,A-121,Barcelona,Ahorros,No,8370,0.21
43341,D-613,Barcelona,Plan de jubilación,No,908,0.21
43341,B-813,Barcelona,Cuenta corriente,No,11893,0.21
43341,C-714,Gavà,Ahorros,No,14277,0.21
43341,A-132,Gavà,Ahorros,Si,12938,0.21
43341,A-111,Gavà,Plan de jubilación,No,9170,0.21
43341,C-607,Gavà,Fondo de inversión,Si,10997,0.21
43341,A-484,Gavà,Hipoteca,No,14988,0.21
43341,B-452,Tarragona,Ahorros,Si,4146,0.21
43341,B-656,Tarragona,Plan de jubilación,Si,909,0.21
43341,D-235,Tarragona,Ahorros,No,7796,0.21
43341,A-270,Girona,Ahorros,No,6336,0.21
43341,A-239,Girona,Cuenta corriente,No,11347,0.21
43341,B-789,Girona,Hipoteca,No,10662,0.21
43341,D-894,Girona,Hipoteca,No,11953,0.21
43341,C-139,Girona,Fondo de inversión,Si,14785,0.21
43341,A-579,Girona,Ahorros,Si,8578,0.21
43342,C-643,Barcelona,Cuenta corriente,Si,13495,0.21
43342,A-771,Barcelona,Hipoteca,Si,6482,0.21
43342,C-859,Barcelona,Ahorros,No,11751,0.21
43342,B-410,Barcelona,Ahorros,No,2177,0.21
43342,B-577,Gavà,Ahorros,No,9801,0.21
43342,B-968,Gavà,Fondo de inversión,Si,9545,0.21
43342,D-866,Gavà,Hipoteca,No,11708,0.21
43342,B-620,Gavà,Ahorros,Si,12098,0.21
43342,A-414,Tarragona,Cuenta corriente,No,9962,0.21
43342,A-783,Tarragona,Hipoteca,No,14360,0.21
43342,D-825,Tarragona,Plan de jubilación,No,6659,0.21
43342,B-451,Tarragona,Cuenta corriente,Si,13676,0.21
43342,A-725,Girona,Ahorros,No,14159,0.21
43342,B-508,Lleida,Fondo de inversión,Si,14000,0.21
43342,B-999,Lleida,Fondo de inversión,Si,10295,0.21
43342,C-146,Lleida,Cuenta corriente,Si,6177,0.21
43343,C-515,Barcelona,Fondo de inversión,No,14093,0.21
43343,A-375,Barcelona,Hipoteca,No,9926,0.21
43343,C-478,Barcelona,Cuenta corriente,Si,4983,0.21
43343,A-812,Gavà,Ahorros,No,14563,0.21
43343,A-960,Gavà,Fondo de inversión,Si,1592,0.21
43343,B-639,Gavà,Cuenta corriente,No,6387,0.21
43343,C-607,Gavà,Hipoteca,Si,1488,0.21
43343,C-177,Gavà,Cuenta corriente,No,11502,0.21
43343,B-887,Gavà,Cuenta corriente,Si,3451,0.21
43343,B-919,Gavà,Ahorros,No,4438,0.21
43343,B-675,Gavà,Cuenta corriente,Si,12836,0.21
43343,C-782,Gavà,Ahorros,Si,13721,0.21
43343,D-882,Tarragona,Plan de jubilación,No,9555,0.21
43343,C-488,Tarragona,Fondo de inversión,Si,7033,0.21
43343,C-771,Tarragona,Fondo de inversión,No,11835,0.21
43343,B-316,Tarragona,Fondo de inversión,Si,1240,0.21
43343,C-675,Tarragona,Plan de jubilación,Si,14440,0.21
43343,D-531,Tarragona,Plan de jubilación,No,7530,0.21
43343,C-379,Tarragona,Plan de jubilación,Si,890,0.21
43343,C-530,Tarragona,Fondo de inversión,No,12702,0.21
43343,B-304,Girona,Fondo de inversión,Si,12866,0.21
43343,C-795,Girona,Plan de jubilación,Si,9765,0.21
43343,D-437,Girona,Hipoteca,No,9090,0.21
43343,A-190,Girona,Fondo de inversión,No,12927,0.21
43343,D-252,Lleida,Fondo de inversión,No,777,0.21
43343,D-975,Lleida,Ahorros,No,10094,0.21
43343,B-563,Lleida,Hipoteca,No,9014,0.21
43343,A-544,Lleida,Ahorros,No,1644,0.21
43343,D-344,Lleida,Ahorros,No,3784,0.21
43343,B-442,Lleida,Hipoteca,Si,4439,0.21
43343,B-334,Lleida,Plan de jubilación,Si,12747,0.21
43344,B-337,Barcelona,Hipoteca,Si,1716,0.21
43344,B-111,Barcelona,Fondo de inversión,No,6884,0.21
43344,A-899,Barcelona,Ahorros,Si,11545,0.21
43344,B-284,Gavà,Cuenta corriente,Si,13487,0.21
43344,B-132,Gavà,Plan de jubilación,Si,6705,0.21
43344,B-240,Gavà,Ahorros,No,14649,0.21
43344,B-301,Gavà,Ahorros,No,8398,0.21
43344,D-117,Gavà,Cuenta corriente,Si,2865,0.21
43344,A-624,Gavà,Plan de jubilación,No,6823,0.21
43344,A-857,Tarragona,Fondo de inversión,No,4904,0.21
43344,A-345,Tarragona,Hipoteca,Si,2203,0.21
43344,B-284,Tarragona,Hipoteca,Si,14336,0.21
43344,A-880,Tarragona,Plan de jubilación,No,4460,0.21
43344,B-155,Girona,Fondo de inversión,No,1294,0.21
43344,A-540,Girona,Ahorros,Si,5930,0.21
43344,C-960,Girona,Hipoteca,No,6536,0.21
43344,D-421,Girona,Plan de jubilación,No,3097,0.21
43344,D-848,Lleida,Fondo de inversión,No,8577,0.21
43344,A-959,Lleida,Cuenta corriente,Si,13638,0.21
43344,A-940,Lleida,Plan de jubilación,No,9735,0.21
43344,A-407,Lleida,Plan de jubilación,Si,11527,0.21
43345,C-898,Barcelona,Ahorros,Si,13054,0.21
43345,C-131,Barcelona,Fondo de inversión,No,4570,0.21
43345,C-223,Gavà,Ahorros,No,3234,0.21
43345,C-911,Gavà,Cuenta corriente,No,3270,0.21
43345,A-133,Tarragona,Cuenta corriente,No,9028,0.21
43345,C-121,Girona,Fondo de inversión,No,7408,0.21
43345,D-333,Girona,Cuenta corriente,Si,6099,0.21
43345,C-440,Lleida,Ahorros,Si,5842,0.21
43345,C-248,Lleida,Fondo de inversión,No,3800,0.21
43345,B-151,Lleida,Hipoteca,No,2733,0.21
43345,A-822,Lleida,Ahorros,No,14048,0.21
43345,B-370,Lleida,Hipoteca,Si,9416,0.21
43345,A-398,Lleida,Hipoteca,Si,14904,0.21
43346,B-865,Barcelona,Cuenta corriente,No,4357,0.21
43346,C-341,Barcelona,Ahorros,Si,171,0.21
43346,B-226,Barcelona,Cuenta corriente,Si,3191,0.21
43346,B-980,Barcelona,Ahorros,No,7240,0.21
43346,B-465,Barcelona,Cuenta corriente,No,11813,0.21
43346,B-589,Barcelona,Ahorros,Si,8836,0.21
43346,A-684,Gavà,Ahorros,No,12370,0.21
43346,D-676,Gavà,Fondo de inversión,No,4568,0.21
43346,A-851,Gavà,Hipoteca,Si,13099,0.21
43346,C-929,Gavà,Plan de jubilación,Si,5633,0.21
43346,C-252,Gavà,Hipoteca,Si,6093,0.21
43346,A-990,Gavà,Hipoteca,Si,5303,0.21
43346,D-468,Gavà,Cuenta corriente,No,1988,0.21
43346,C-324,Gavà,Cuenta corriente,Si,13386,0.21
43346,C-709,Tarragona,Hipoteca,No,8396,0.21
43346,B-590,Tarragona,Cuenta corriente,No,12778,0.21
43346,B-833,Tarragona,Hipoteca,No,5460,0.21
43346,C-579,Girona,Cuenta corriente,Si,4383,0.21
43346,B-544,Lleida,Fondo de inversión,No,8809,0.21
43346,D-922,Lleida,Cuenta corriente,No,9727,0.21
43346,A-673,Lleida,Cuenta corriente,No,11535,0.21
43346,D-827,Lleida,Ahorros,No,12011,0.21
43346,A-622,Lleida,Hipoteca,Si,13884,0.21
43347,D-900,Barcelona,Cuenta corriente,Si,14815,0.21
43347,B-972,Gavà,Plan de jubilación,No,1780,0.21
43347,D-731,Gavà,Cuenta corriente,Si,10087,0.21
43347,A-128,Gavà,Plan de jubilación,Si,2116,0.21
43347,C-215,Gavà,Plan de jubilación,Si,7290,0.21
43347,D-149,Gavà,Hipoteca,Si,12536,0.21
43347,A-454,Gavà,Ahorros,Si,2857,0.21
43347,A-775,Gavà,Plan de jubilación,Si,8252,0.21
43347,C-676,Tarragona,Fondo de inversión,Si,4392,0.21
43347,B-404,Tarragona,Cuenta corriente,Si,5726,0.21
43347,D-858,Girona,Cuenta corriente,Si,8430,0.21
43347,B-724,Girona,Plan de jubilación,Si,2340,0.21
43347,A-822,Girona,Hipoteca,No,12470,0.21
43347,A-228,Girona,Cuenta corriente,No,9193,0.21
43347,B-333,Girona,Cuenta corriente,No,13071,0.21
43347,D-972,Girona,Cuenta corriente,Si,9060,0.21
43347,C-642,Girona,Ahorros,No,10829,0.21
43347,B-966,Girona,Hipoteca,No,582,0.21
43347,D-147,Girona,Fondo de inversión,No,3954,0.21
43347,D-568,Lleida,Ahorros,No,6045,0.21
43348,A-902,Barcelona,Plan de jubilación,Si,10282,0.21
43348,D-781,Barcelona,Fondo de inversión,Si,11633,0.21
43348,C-667,Barcelona,Hipoteca,No,10313,0.21
43348,D-867,Gavà,Hipoteca,No,12722,0.21
43348,B-739,Gavà,Plan de jubilación,Si,10054,0.21
43348,A-714,Gavà,Ahorros,No,2845,0.21
43348,D-694,Gavà,Plan de jubilación,Si,8322,0.21
43348,C-824,Gavà,Hipoteca,No,7587,0.21
43348,C-422,Tarragona,Hipoteca,Si,9526,0.21
43348,D-240,Tarragona,Cuenta corriente,Si,4624,0.21
43348,D-949,Tarragona,Plan de jubilación,No,5126,0.21
43348,C-379,Girona,Hipoteca,No,6255,0.21
43348,C-176,Girona,Fondo de inversión,Si,4543,0.21
43348,A-271,Girona,Plan de jubilación,Si,8083,0.21
43348,A-254,Girona,Fondo de inversión,No,10315,0.21
43348,C-813,Girona,Hipoteca,Si,9673,0.21
43348,C-328,Girona,Cuenta corriente,No,5267,0.21
43348,A-583,Lleida,Ahorros,No,14636,0.21
43348,C-319,Lleida,Hipoteca,No,1617,0.21
43348,D-307,Lleida,Plan de jubilación,No,6323,0.21
43349,C-508,Barcelona,Cuenta corriente,Si,5862,0.21
43349,A-594,Barcelona,Plan de jubilación,Si,11089,0.21
43349,D-909,Barcelona,Fondo de inversión,Si,2558,0.21
43349,A-196,Gavà,Hipoteca,Si,3104,0.21
43349,C-771,Tarragona,Plan de jubilación,Si,12781,0.21
43349,C-456,Girona,Ahorros,No,5261,0.21
43349,C-193,Girona,Hipoteca,No,13522,0.21
43349,A-356,Girona,Ahorros,No,6381,0.21
43349,C-208,Lleida,Cuenta corriente,No,4882,0.21
43349,A-476,Lleida,Plan de jubilación,No,3337,0.21
43349,D-410,Lleida,Cuenta corriente,No,2699,0.21
43349,D-211,Lleida,Hipoteca,No,10406,0.21
43349,C-634,Lleida,Plan de jubilación,No,7063,0.21
43350,B-698,Barcelona,Fondo de inversión,No,12682,0.21
43350,D-974,Barcelona,Fondo de inversión,No,10774,0.21
43350,C-911,Gavà,Plan de jubilación,Si,11113,0.21
43350,D-323,Gavà,Ahorros,Si,3814,0.21
43350,D-233,Tarragona,Fondo de inversión,No,10242,0.21
43350,A-764,Tarragona,Plan de jubilación,No,8919,0.21
43350,A-167,Tarragona,Fondo de inversión,No,14778,0.21
43350,D-682,Girona,Hipoteca,No,4016,0.21
43350,D-593,Girona,Plan de jubilación,Si,14604,0.21
43350,D-268,Lleida,Cuenta corriente,Si,10159,0.21
43350,B-212,Lleida,Plan de jubilación,No,7059,0.21
43350,A-712,Lleida,Hipoteca,No,7267,0.21
43350,C-727,Lleida,Plan de jubilación,No,3865,0.21
43350,D-927,Lleida,Ahorros,No,1643,0.21
43350,C-395,Lleida,Plan de jubilación,Si,159,0.21
43350,C-485,Lleida,Hipoteca,Si,14182,0.21
43350,B-677,Lleida,Hipoteca,Si,12482,0.21
43351,A-858,Gavà,Cuenta corriente,No,7647,0.21
43351,B-268,Gavà,Ahorros,No,8233,0.21
43351,D-487,Gavà,Hipoteca,No,8681,0.21
43351,C-343,Gavà,Hipoteca,No,9661,0.21
43351,C-674,Gavà,Cuenta corriente,No,13362,0.21
43351,B-361,Tarragona,Cuenta corriente,No,7109,0.21
43351,B-622,Tarragona,Hipoteca,Si,1906,0.21
43351,C-913,Tarragona,Plan de jubilación,No,9874,0.21
43351,B-833,Tarragona,Ahorros,Si,5764,0.21
43351,D-799,Tarragona,Fondo de inversión,Si,3900,0.21
43351,A-955,Tarragona,Plan de jubilación,No,6315,0.21
43351,C-807,Tarragona,Plan de jubilación,No,8652,0.21
43351,B-520,Girona,Fondo de inversión,No,12162,0.21
43351,C-632,Girona,Hipoteca,Si,12092,0.21
43351,B-868,Girona,Plan de jubilación,Si,386,0.21
43351,A-673,Girona,Fondo de inversión,No,10927,0.21
43351,A-689,Girona,Fondo de inversión,Si,11710,0.21
43351,A-327,Girona,Plan de jubilación,Si,4226,0.21
43351,D-882,Girona,Hipoteca,Si,3165,0.21
43351,D-170,Lleida,Hipoteca,No,9123,0.21
43351,D-264,Lleida,Plan de jubilación,Si,7813,0.21
43351,B-193,Lleida,Fondo de inversión,Si,11963,0.21
43351,D-138,Lleida,Ahorros,Si,12184,0.21
43351,A-359,Lleida,Hipoteca,Si,14949,0.21
43352,B-575,Barcelona,Cuenta corriente,No,10627,0.21
43352,C-418,Barcelona,Ahorros,Si,10358,0.21
43352,D-849,Gavà,Cuenta corriente,No,10692,0.21
43352,B-975,Gavà,Cuenta corriente,No,11337,0.21
43352,D-720,Gavà,Fondo de inversión,Si,6394,0.21
43352,A-369,Gavà,Plan de jubilación,Si,405,0.21
43352,B-587,Gavà,Plan de jubilación,No,1545,0.21
43352,B-811,Tarragona,Hipoteca,Si,13179,0.21
43352,C-813,Tarragona,Cuenta corriente,No,12431,0.21
43352,B-180,Girona,Plan de jubilación,Si,13196,0.21
43352,B-412,Girona,Ahorros,Si,7584,0.21
43353,D-729,Barcelona,Ahorros,No,1075,0.21
43353,D-128,Barcelona,Ahorros,No,9646,0.21
43353,B-486,Barcelona,Cuenta corriente,Si,11592,0.21
43353,B-106,Gavà,Cuenta corriente,Si,14195,0.21
43353,C-555,Gavà,Ahorros,No,7614,0.21
43353,D-592,Gavà,Plan de jubilación,No,5591,0.21
43353,D-179,Gavà,Plan de jubilación,Si,4824,0.21
43353,D-647,Tarragona,Hipoteca,No,7675,0.21
43353,B-898,Girona,Ahorros,No,6723,0.21
43353,B-218,Girona,Hipoteca,No,6790,0.21
43353,D-865,Girona,Fondo de inversión,Si,9137,0.21
43353,C-108,Girona,Ahorros,No,10222,0.21
43353,B-930,Lleida,Hipoteca,No,9255,0.21
